simulation_id,stage,match_slot,team_a,team_b,winner,loser
22,quarterfinal,98,Portugal,England,England,Portugal
22,quarterfinal,99,United States,Ecuador,United States,Ecuador
22,quarterfinal,100,Spain,Australia,Spain,Australia
22,semifinal,101,Germany,England,Germany,England
22,semifinal,102,United States,Spain,Spain,United States
22,final,104,Germany,Spain,Spain,Germany
22,third_place,103,England,United States,England,United States
23,round_of_32,73,South Korea,Switzerland,South Korea,Switzerland
23,round_of_32,74,Germany,Czechia,Germany,Czechia
23,round_of_32,75,Brazil,Japan,Brazil,Japan
23,round_of_32,76,Netherlands,Morocco,Netherlands,Morocco
23,round_of_32,77,Norway,Scotland,Scotland,Norway
23,round_of_32,78,Mexico,Sweden,Sweden,Mexico
23,round_of_32,79,Ivory Coast,France,Ivory Coast,France
23,round_of_32,80,United States,Bosnia and Herzegovina,United States,Bosnia and Herzegovina
23,round_of_32,81,Iran,Algeria,Algeria,Iran
23,round_of_32,82,England,Portugal,England,Portugal
23,round_of_32,83,DR Congo,Ghana,Ghana,DR Congo
23,round_of_32,84,Canada,Egypt,Egypt,Canada
23,round_of_32,85,Spain,Austria,Spain,Austria
23,round_of_32,86,Colombia,Paraguay,Paraguay,Colombia
23,round_of_32,87,Argentina,Cape Verde,Argentina,Cape Verde
23,round_of_32,88,Australia,Belgium,Australia,Belgium
23,round_of_16,89,South Korea,Brazil,South Korea,Brazil
23,round_of_16,90,Germany,Scotland,Germany,Scotland
23,round_of_16,91,Ivory Coast,United States,United States,Ivory Coast
23,round_of_16,92,Netherlands,Sweden,Sweden,Netherlands
23,round_of_16,93,Algeria,England,England,Algeria
23,round_of_16,94,Ghana,Egypt,Egypt,Ghana
23,round_of_16,95,Spain,Argentina,Spain,Argentina
23,round_of_16,96,Paraguay,Australia,Australia,Paraguay
23,quarterfinal,97,South Korea,Germany,South Korea,Germany
23,quarterfinal,98,England,Egypt,England,Egypt
23,quarterfinal,99,United States,Sweden,Sweden,United States
23,quarterfinal,100,Spain,Australia,Australia,Spain
23,semifinal,101,South Korea,England,England,South Korea
23,semifinal,102,Sweden,Australia,Sweden,Australia
23,final,104,England,Sweden,Sweden,England
23,third_place,103,South Korea,Australia,Australia,South Korea
24,round_of_32,73,South Africa,Switzerland,Switzerland,South Africa
24,round_of_32,74,Germany,South Korea,South Korea,Germany
24,round_of_32,75,Brazil,Netherlands,Brazil,Netherlands
24,round_of_32,76,Japan,Morocco,Morocco,Japan
24,round_of_32,77,Norway,Paraguay,Paraguay,Norway
24,round_of_32,78,Mexico,Sweden,Mexico,Sweden
24,round_of_32,79,Curaçao,France,France,Curaçao
24,round_of_32,80,United States,Iraq,United States,Iraq
24,round_of_32,81,Egypt,Saudi Arabia,Saudi Arabia,Egypt
24,round_of_32,82,Croatia,Portugal,Portugal,Croatia
24,round_of_32,83,Colombia,Ghana,Colombia,Ghana
24,round_of_32,84,Canada,Iran,Iran,Canada
24,round_of_32,85,Uruguay,Austria,Austria,Uruguay
24,round_of_32,86,DR Congo,England,England,DR Congo
24,round_of_32,87,Argentina,Spain,Argentina,Spain
24,round_of_32,88,Australia,Belgium,Belgium,Australia
24,round_of_16,89,Switzerland,Brazil,Brazil,Switzerland
24,round_of_16,90,South Korea,Paraguay,South Korea,Paraguay
24,round_of_16,91,France,United States,France,United States
24,round_of_16,92,Morocco,Mexico,Morocco,Mexico
24,round_of_16,93,Saudi Arabia,Portugal,Portugal,Saudi Arabia
24,round_of_16,94,Colombia,Iran,Iran,Colombia
24,round_of_16,95,Austria,Argentina,Austria,Argentina
24,round_of_16,96,England,Belgium,Belgium,England
24,quarterfinal,97,Brazil,South Korea,South Korea,Brazil
24,quarterfinal,98,Portugal,Iran,Iran,Portugal
24,quarterfinal,99,France,Morocco,Morocco,France
24,quarterfinal,100,Austria,Belgium,Belgium,Austria
24,semifinal,101,South Korea,Iran,South Korea,Iran
24,semifinal,102,Morocco,Belgium,Belgium,Morocco
24,final,104,South Korea,Belgium,South Korea,Belgium
24,third_place,103,Iran,Morocco,Iran,Morocco
25,round_of_32,73,South Korea,Switzerland,Switzerland,South Korea
25,round_of_32,74,Germany,Bosnia and Herzegovina,Germany,Bosnia and Herzegovina
25,round_of_32,75,Brazil,Netherlands,Brazil,Netherlands
25,round_of_32,76,Japan,Morocco,Morocco,Japan
25,round_of_32,77,Norway,Scotland,Norway,Scotland
25,round_of_32,78,Mexico,Ivory Coast,Mexico,Ivory Coast
25,round_of_32,79,Curaçao,France,France,Curaçao
25,round_of_32,80,United States,Sweden,United States,Sweden
25,round_of_32,81,Egypt,Senegal,Senegal,Egypt
25,round_of_32,82,England,Algeria,England,Algeria
25,round_of_32,83,Portugal,Ghana,Portugal,Ghana
25,round_of_32,84,Canada,Iran,Canada,Iran
25,round_of_32,85,Spain,Austria,Austria,Spain
25,round_of_32,86,Colombia,Uzbekistan,Uzbekistan,Colombia
25,round_of_32,87,Argentina,Saudi Arabia,Argentina,Saudi Arabia
25,round_of_32,88,Australia,New Zealand,Australia,New Zealand
25,round_of_16,89,Switzerland,Brazil,Switzerland,Brazil
25,round_of_16,90,Germany,Norway,Germany,Norway
25,round_of_16,91,France,United States,France,United States
25,round_of_16,92,Morocco,Mexico,Mexico,Morocco
25,round_of_16,93,Senegal,England,England,Senegal
25,round_of_16,94,Portugal,Canada,Portugal,Canada
25,round_of_16,95,Austria,Argentina,Argentina,Austria
25,round_of_16,96,Uzbekistan,Australia,Australia,Uzbekistan
25,quarterfinal,97,Switzerland,Germany,Germany,Switzerland
25,quarterfinal,98,England,Portugal,England,Portugal
25,quarterfinal,99,France,Mexico,Mexico,France
25,quarterfinal,100,Argentina,Australia,Argentina,Australia
25,semifinal,101,Germany,England,England,Germany
25,semifinal,102,Mexico,Argentina,Mexico,Argentina
25,final,104,England,Mexico,Mexico,England
25,third_place,103,Germany,Argentina,Germany,Argentina
26,round_of_32,73,Czechia,Switzerland,Switzerland,Czechia
26,round_of_32,74,Germany,South Korea,South Korea,Germany
26,round_of_32,75,Morocco,Netherlands,Morocco,Netherlands
26,round_of_32,76,Japan,Scotland,Japan,Scotland
26,round_of_32,77,France,Brazil,France,Brazil
26,round_of_32,78,Mexico,Ecuador,Ecuador,Mexico
26,round_of_32,79,Ivory Coast,Norway,Norway,Ivory Coast
26,round_of_32,80,United States,Senegal,Senegal,United States
26,round_of_32,81,Egypt,Uruguay,Egypt,Uruguay
26,round_of_32,82,England,Portugal,England,Portugal
26,round_of_32,83,Uzbekistan,Croatia,Croatia,Uzbekistan
26,round_of_32,84,Canada,Paraguay,Paraguay,Canada
26,round_of_32,85,Spain,Austria,Austria,Spain
26,round_of_32,86,Colombia,Panama,Colombia,Panama
26,round_of_32,87,Argentina,Saudi Arabia,Argentina,Saudi Arabia
26,round_of_32,88,Australia,Belgium,Australia,Belgium
26,round_of_16,89,Switzerland,Morocco,Switzerland,Morocco
26,round_of_16,90,South Korea,France,South Korea,France
26,round_of_16,91,Norway,Senegal,Norway,Senegal
26,round_of_16,92,Japan,Ecuador,Ecuador,Japan
26,round_of_16,93,Egypt,England,England,Egypt
26,round_of_16,94,Croatia,Paraguay,Paraguay,Croatia
26,round_of_16,95,Austria,Argentina,Argentina,Austria
26,round_of_16,96,Colombia,Australia,Colombia,Australia
26,quarterfinal,97,Switzerland,South Korea,Switzerland,South Korea
26,quarterfinal,98,England,Paraguay,England,Paraguay
26,quarterfinal,99,Norway,Ecuador,Ecuador,Norway
26,quarterfinal,100,Argentina,Colombia,Colombia,Argentina
26,semifinal,101,Switzerland,England,Switzerland,England
26,semifinal,102,Ecuador,Colombia,Colombia,Ecuador
26,final,104,Switzerland,Colombia,Colombia,Switzerland
26,third_place,103,England,Ecuador,England,Ecuador
27,round_of_32,73,Czechia,Switzerland,Switzerland,Czechia
27,round_of_32,74,Germany,South Korea,Germany,South Korea
27,round_of_32,75,Morocco,Japan,Morocco,Japan
27,round_of_32,76,Netherlands,Scotland,Netherlands,Scotland
27,round_of_32,77,Norway,Brazil,Norway,Brazil
27,round_of_32,78,Mexico,Ecuador,Ecuador,Mexico
27,round_of_32,79,Ivory Coast,Iraq,Iraq,Ivory Coast
27,round_of_32,80,United States,Sweden,United States,Sweden
27,round_of_32,81,Belgium,Uruguay,Uruguay,Belgium
27,round_of_32,82,Ghana,France,France,Ghana
27,round_of_32,83,Colombia,Panama,Panama,Colombia
27,round_of_32,84,Canada,Egypt,Egypt,Canada
27,round_of_32,85,Spain,Austria,Spain,Austria
27,round_of_32,86,Portugal,Algeria,Portugal,Algeria
27,round_of_32,87,Argentina,Saudi Arabia,Argentina,Saudi Arabia
27,round_of_32,88,Paraguay,Iran,Paraguay,Iran
27,round_of_16,89,Switzerland,Morocco,Morocco,Switzerland
27,round_of_16,90,Germany,Norway,Germany,Norway
27,round_of_16,91,Iraq,United States,United States,Iraq
27,round_of_16,92,Netherlands,Ecuador,Netherlands,Ecuador
27,round_of_16,93,Uruguay,France,Uruguay,France
27,round_of_16,94,Panama,Egypt,Egypt,Panama
27,round_of_16,95,Spain,Argentina,Argentina,Spain
27,round_of_16,96,Portugal,Paraguay,Portugal,Paraguay
27,quarterfinal,97,Morocco,Germany,Morocco,Germany
27,quarterfinal,98,Uruguay,Egypt,Uruguay,Egypt
27,quarterfinal,99,United States,Netherlands,Netherlands,United States
27,quarterfinal,100,Argentina,Portugal,Argentina,Portugal
27,semifinal,101,Morocco,Uruguay,Morocco,Uruguay
27,semifinal,102,Netherlands,Argentina,Argentina,Netherlands
27,final,104,Morocco,Argentina,Morocco,Argentina
27,third_place,103,Uruguay,Netherlands,Netherlands,Uruguay
28,round_of_32,73,South Africa,Switzerland,Switzerland,South Africa
28,round_of_32,74,Germany,Bosnia and Herzegovina,Germany,Bosnia and Herzegovina
28,round_of_32,75,Brazil,Netherlands,Brazil,Netherlands
28,round_of_32,76,Japan,Morocco,Morocco,Japan
28,round_of_32,77,France,Scotland,France,Scotland
28,round_of_32,78,Mexico,Sweden,Mexico,Sweden
28,round_of_32,79,Ivory Coast,Norway,Norway,Ivory Coast
28,round_of_32,80,United States,Jordan,United States,Jordan
28,round_of_32,81,Egypt,Uruguay,Uruguay,Egypt
28,round_of_32,82,England,Ghana,Ghana,England
28,round_of_32,83,DR Congo,Croatia,Croatia,DR Congo
28,round_of_32,84,Canada,Iran,Iran,Canada
28,round_of_32,85,Spain,Austria,Spain,Austria
28,round_of_32,86,Colombia,Paraguay,Paraguay,Colombia
28,round_of_32,87,Argentina,Cape Verde,Argentina,Cape Verde
28,round_of_32,88,Australia,New Zealand,Australia,New Zealand
28,round_of_16,89,Switzerland,Brazil,Switzerland,Brazil
28,round_of_16,90,Germany,France,Germany,France
28,round_of_16,91,Norway,United States,United States,Norway
28,round_of_16,92,Morocco,Mexico,Morocco,Mexico
28,round_of_16,93,Uruguay,Ghana,Uruguay,Ghana
28,round_of_16,94,Croatia,Iran,Iran,Croatia
28,round_of_16,95,Spain,Argentina,Argentina,Spain
28,round_of_16,96,Paraguay,Australia,Australia,Paraguay
28,quarterfinal,97,Switzerland,Germany,Germany,Switzerland
28,quarterfinal,98,Uruguay,Iran,Iran,Uruguay
28,quarterfinal,99,United States,Morocco,Morocco,United States
28,quarterfinal,100,Argentina,Australia,Argentina,Australia
28,semifinal,101,Germany,Iran,Germany,Iran
28,semifinal,102,Morocco,Argentina,Argentina,Morocco
28,final,104,Germany,Argentina,Argentina,Germany
28,third_place,103,Iran,Morocco,Morocco,Iran
29,round_of_32,73,South Korea,Switzerland,South Korea,Switzerland
29,round_of_32,74,Germany,Qatar,Germany,Qatar
29,round_of_32,75,Brazil,Japan,Japan,Brazil
29,round_of_32,76,Netherlands,Morocco,Morocco,Netherlands
29,round_of_32,77,Norway,Scotland,Scotland,Norway
29,round_of_32,78,Mexico,Sweden,Mexico,Sweden
29,round_of_32,79,Ivory Coast,France,Ivory Coast,France
29,round_of_32,80,United States,Algeria,United States,Algeria
29,round_of_32,81,Iran,Spain,Iran,Spain
29,round_of_32,82,England,Colombia,England,Colombia
29,round_of_32,83,DR Congo,Ghana,Ghana,DR Congo
29,round_of_32,84,Canada,Belgium,Belgium,Canada
29,round_of_32,85,Uruguay,Argentina,Uruguay,Argentina
29,round_of_32,86,Portugal,Australia,Portugal,Australia
29,round_of_32,87,Austria,Cape Verde,Cape Verde,Austria
29,round_of_32,88,Paraguay,Egypt,Paraguay,Egypt
29,round_of_16,89,South Korea,Japan,South Korea,Japan
29,round_of_16,90,Germany,Scotland,Germany,Scotland
29,round_of_16,91,Ivory Coast,United States,United States,Ivory Coast
29,round_of_16,92,Morocco,Mexico,Mexico,Morocco
29,round_of_16,93,Iran,England,England,Iran
29,round_of_16,94,Ghana,Belgium,Belgium,Ghana
29,round_of_16,95,Uruguay,Cape Verde,Uruguay,Cape Verde
29,round_of_16,96,Portugal,Paraguay,Portugal,Paraguay
29,quarterfinal,97,South Korea,Germany,South Korea,Germany
29,quarterfinal,98,England,Belgium,Belgium,England
29,quarterfinal,99,United States,Mexico,United States,Mexico
29,quarterfinal,100,Uruguay,Portugal,Portugal,Uruguay
29,semifinal,101,South Korea,Belgium,Belgium,South Korea
29,semifinal,102,United States,Portugal,United States,Portugal
29,final,104,Belgium,United States,Belgium,United States
29,third_place,103,South Korea,Portugal,Portugal,South Korea
30,round_of_32,73,South Korea,Switzerland,Switzerland,South Korea
30,round_of_32,74,Germany,Scotland,Germany,Scotland
30,round_of_32,75,Brazil,Sweden,Brazil,Sweden
30,round_of_32,76,Netherlands,Morocco,Morocco,Netherlands
30,round_of_32,77,France,Turkey,France,Turkey
30,round_of_32,78,Mexico,Curaçao,Mexico,Curaçao
30,round_of_32,79,Ecuador,Norway,Ecuador,Norway
30,round_of_32,80,United States,Japan,United States,Japan
30,round_of_32,81,Egypt,Uruguay,Uruguay,Egypt
30,round_of_32,82,England,Jordan,England,Jordan
30,round_of_32,83,Portugal,Ghana,Portugal,Ghana
30,round_of_32,84,Canada,DR Congo,DR Congo,Canada
30,round_of_32,85,Spain,Austria,Spain,Austria
30,round_of_32,86,Colombia,Panama,Colombia,Panama
30,round_of_32,87,Argentina,Saudi Arabia,Argentina,Saudi Arabia
30,round_of_32,88,Australia,New Zealand,Australia,New Zealand
30,round_of_16,89,Switzerland,Brazil,Switzerland,Brazil
30,round_of_16,90,Germany,France,Germany,France
30,round_of_16,91,Ecuador,United States,United States,Ecuador
30,round_of_16,92,Morocco,Mexico,Mexico,Morocco
30,round_of_16,93,Uruguay,England,England,Uruguay
30,round_of_16,94,Portugal,DR Congo,DR Congo,Portugal
30,round_of_16,95,Spain,Argentina,Spain,Argentina
30,round_of_16,96,Colombia,Australia,Australia,Colombia
30,quarterfinal,97,Switzerland,Germany,Germany,Switzerland
30,quarterfinal,98,England,DR Congo,England,DR Congo
30,quarterfinal,99,United States,Mexico,United States,Mexico
30,quarterfinal,100,Spain,Australia,Spain,Australia
30,semifinal,101,Germany,England,England,Germany
30,semifinal,102,United States,Spain,Spain,United States
30,final,104,England,Spain,Spain,England
30,third_place,103,Germany,United States,United States,Germany
31,round_of_32,73,South Africa,Switzerland,Switzerland,South Africa
31,round_of_32,74,Germany,South Korea,South Korea,Germany
31,round_of_32,75,Brazil,Japan,Brazil,Japan
31,round_of_32,76,Netherlands,Morocco,Netherlands,Morocco
31,round_of_32,77,France,Scotland,France,Scotland
31,round_of_32,78,Mexico,Sweden,Mexico,Sweden
31,round_of_32,79,Curaçao,Iraq,Iraq,Curaçao
31,round_of_32,80,United States,Qatar,United States,Qatar
31,round_of_32,81,Egypt,Norway,Egypt,Norway
31,round_of_32,82,England,DR Congo,England,DR Congo
31,round_of_32,83,Portugal,Ghana,Ghana,Portugal
31,round_of_32,84,Canada,Paraguay,Canada,Paraguay
31,round_of_32,85,Spain,Argentina,Spain,Argentina
31,round_of_32,86,Colombia,Croatia,Colombia,Croatia
31,round_of_32,87,Austria,Cape Verde,Austria,Cape Verde
31,round_of_32,88,Australia,Belgium,Australia,Belgium
31,round_of_16,89,Switzerland,Brazil,Brazil,Switzerland
31,round_of_16,90,South Korea,France,South Korea,France
31,round_of_16,91,Iraq,United States,United States,Iraq
31,round_of_16,92,Netherlands,Mexico,Netherlands,Mexico
31,round_of_16,93,Egypt,England,England,Egypt
31,round_of_16,94,Ghana,Canada,Canada,Ghana
31,round_of_16,95,Spain,Austria,Austria,Spain
31,round_of_16,96,Colombia,Australia,Australia,Colombia
31,quarterfinal,97,Brazil,South Korea,South Korea,Brazil
31,quarterfinal,98,England,Canada,England,Canada
31,quarterfinal,99,United States,Netherlands,Netherlands,United States
31,quarterfinal,100,Austria,Australia,Australia,Austria
31,semifinal,101,South Korea,England,South Korea,England
31,semifinal,102,Netherlands,Australia,Netherlands,Australia
31,final,104,South Korea,Netherlands,South Korea,Netherlands
31,third_place,103,England,Australia,England,Australia
32,round_of_32,73,South Korea,Switzerland,South Korea,Switzerland
32,round_of_32,74,Germany,Bosnia and Herzegovina,Germany,Bosnia and Herzegovina
32,round_of_32,75,Scotland,Japan,Japan,Scotland
32,round_of_32,76,Netherlands,Morocco,Netherlands,Morocco
32,round_of_32,77,Norway,Brazil,Brazil,Norway
32,round_of_32,78,Mexico,Sweden,Sweden,Mexico
32,round_of_32,79,Ivory Coast,France,Ivory Coast,France
32,round_of_32,80,United States,Iraq,United States,Iraq
32,round_of_32,81,Egypt,Uruguay,Uruguay,Egypt
32,round_of_32,82,England,Jordan,Jordan,England
32,round_of_32,83,Portugal,Ghana,Portugal,Ghana
32,round_of_32,84,Canada,Paraguay,Canada,Paraguay
32,round_of_32,85,Spain,Austria,Spain,Austria
32,round_of_32,86,Colombia,DR Congo,DR Congo,Colombia
32,round_of_32,87,Argentina,Cape Verde,Argentina,Cape Verde
32,round_of_32,88,Australia,Belgium,Belgium,Australia
32,round_of_16,89,South Korea,Japan,Japan,South Korea
32,round_of_16,90,Germany,Brazil,Brazil,Germany
32,round_of_16,91,Ivory Coast,United States,United States,Ivory Coast
32,round_of_16,92,Netherlands,Sweden,Netherlands,Sweden
32,round_of_16,93,Uruguay,Jordan,Uruguay,Jordan
32,round_of_16,94,Portugal,Canada,Portugal,Canada
32,round_of_16,95,Spain,Argentina,Spain,Argentina
32,round_of_16,96,DR Congo,Belgium,Belgium,DR Congo
32,quarterfinal,97,Japan,Brazil,Brazil,Japan
32,quarterfinal,98,Uruguay,Portugal,Portugal,Uruguay
32,quarterfinal,99,United States,Netherlands,United States,Netherlands
32,quarterfinal,100,Spain,Belgium,Belgium,Spain
32,semifinal,101,Brazil,Portugal,Brazil,Portugal
32,semifinal,102,United States,Belgium,Belgium,United States
32,final,104,Brazil,Belgium,Belgium,Brazil
32,third_place,103,Portugal,United States,Portugal,United States
33,round_of_32,73,South Korea,Switzerland,Switzerland,South Korea
33,round_of_32,74,Germany,Scotland,Germany,Scotland
33,round_of_32,75,Brazil,Japan,Brazil,Japan
33,round_of_32,76,Netherlands,Morocco,Morocco,Netherlands
33,round_of_32,77,Norway,Paraguay,Paraguay,Norway
33,round_of_32,78,Mexico,Curaçao,Mexico,Curaçao
33,round_of_32,79,Ecuador,France,Ecuador,France
33,round_of_32,80,United States,Sweden,United States,Sweden
33,round_of_32,81,Belgium,Spain,Spain,Belgium
33,round_of_32,82,England,Jordan,England,Jordan
33,round_of_32,83,Colombia,Croatia,Croatia,Colombia
33,round_of_32,84,Canada,Egypt,Canada,Egypt
33,round_of_32,85,Uruguay,Austria,Austria,Uruguay
33,round_of_32,86,Portugal,Ghana,Portugal,Ghana
33,round_of_32,87,Argentina,Cape Verde,Argentina,Cape Verde
33,round_of_32,88,Australia,Iran,Australia,Iran
33,round_of_16,89,Switzerland,Brazil,Brazil,Switzerland
33,round_of_16,90,Germany,Paraguay,Paraguay,Germany
33,round_of_16,91,Ecuador,United States,Ecuador,United States
33,round_of_16,92,Morocco,Mexico,Morocco,Mexico
33,round_of_16,93,Spain,England,Spain,England
33,round_of_16,94,Croatia,Canada,Croatia,Canada
33,round_of_16,95,Austria,Argentina,Argentina,Austria
33,round_of_16,96,Portugal,Australia,Australia,Portugal
33,quarterfinal,97,Brazil,Paraguay,Paraguay,Brazil
33,quarterfinal,98,Spain,Croatia,Croatia,Spain
33,quarterfinal,99,Ecuador,Morocco,Ecuador,Morocco
33,quarterfinal,100,Argentina,Australia,Argentina,Australia
33,semifinal,101,Paraguay,Croatia,Croatia,Paraguay
33,semifinal,102,Ecuador,Argentina,Argentina,Ecuador
33,final,104,Croatia,Argentina,Croatia,Argentina
33,third_place,103,Paraguay,Ecuador,Ecuador,Paraguay
34,round_of_32,73,South Korea,Switzerland,Switzerland,South Korea
34,round_of_32,74,Germany,Bosnia and Herzegovina,Germany,Bosnia and Herzegovina
34,round_of_32,75,Scotland,Sweden,Scotland,Sweden
34,round_of_32,76,Netherlands,Brazil,Netherlands,Brazil
34,round_of_32,77,France,Morocco,France,Morocco
34,round_of_32,78,Mexico,Japan,Japan,Mexico
34,round_of_32,79,Curaçao,Norway,Norway,Curaçao
34,round_of_32,80,United States,Senegal,United States,Senegal
34,round_of_32,81,Belgium,Austria,Belgium,Austria
34,round_of_32,82,Panama,Portugal,Panama,Portugal
34,round_of_32,83,Colombia,Ghana,Colombia,Ghana
34,round_of_32,84,Canada,Egypt,Canada,Egypt
34,round_of_32,85,Spain,Algeria,Spain,Algeria
34,round_of_32,86,DR Congo,England,England,DR Congo
34,round_of_32,87,Argentina,Cape Verde,Argentina,Cape Verde
34,round_of_32,88,Australia,Iran,Australia,Iran
34,round_of_16,89,Switzerland,Scotland,Switzerland,Scotland
34,round_of_16,90,Germany,France,Germany,France
34,round_of_16,91,Norway,United States,United States,Norway
34,round_of_16,92,Netherlands,Japan,Japan,Netherlands
34,round_of_16,93,Belgium,Panama,Panama,Belgium
34,round_of_16,94,Colombia,Canada,Colombia,Canada
34,round_of_16,95,Spain,Argentina,Argentina,Spain
34,round_of_16,96,England,Australia,England,Australia
34,quarterfinal,97,Switzerland,Germany,Germany,Switzerland
34,quarterfinal,98,Panama,Colombia,Colombia,Panama
34,quarterfinal,99,United States,Japan,United States,Japan
34,quarterfinal,100,Argentina,England,England,Argentina
34,semifinal,101,Germany,Colombia,Germany,Colombia
34,semifinal,102,United States,England,England,United States
34,final,104,Germany,England,England,Germany
34,third_place,103,Colombia,United States,Colombia,United States
35,round_of_32,73,South Korea,Canada,Canada,South Korea
35,round_of_32,74,Germany,Bosnia and Herzegovina,Germany,Bosnia and Herzegovina
35,round_of_32,75,Brazil,Netherlands,Netherlands,Brazil
35,round_of_32,76,Japan,Morocco,Morocco,Japan
35,round_of_32,77,Norway,Paraguay,Norway,Paraguay
35,round_of_32,78,Mexico,Sweden,Mexico,Sweden
35,round_of_32,79,Ivory Coast,France,France,Ivory Coast
35,round_of_32,80,United States,Senegal,Senegal,United States
35,round_of_32,81,Egypt,Saudi Arabia,Egypt,Saudi Arabia
35,round_of_32,82,England,Austria,Austria,England
35,round_of_32,83,Colombia,Croatia,Colombia,Croatia
35,round_of_32,84,Switzerland,Iran,Iran,Switzerland
35,round_of_32,85,Uruguay,Algeria,Uruguay,Algeria
35,round_of_32,86,DR Congo,Uzbekistan,DR Congo,Uzbekistan
35,round_of_32,87,Argentina,Spain,Argentina,Spain
35,round_of_32,88,Australia,New Zealand,New Zealand,Australia
35,round_of_16,89,Canada,Netherlands,Netherlands,Canada
35,round_of_16,90,Germany,Norway,Norway,Germany
35,round_of_16,91,France,Senegal,France,Senegal
35,round_of_16,92,Morocco,Mexico,Mexico,Morocco
35,round_of_16,93,Egypt,Austria,Egypt,Austria
35,round_of_16,94,Colombia,Iran,Colombia,Iran
35,round_of_16,95,Uruguay,Argentina,Argentina,Uruguay
35,round_of_16,96,DR Congo,New Zealand,New Zealand,DR Congo
35,quarterfinal,97,Netherlands,Norway,Netherlands,Norway
35,quarterfinal,98,Egypt,Colombia,Colombia,Egypt
35,quarterfinal,99,France,Mexico,France,Mexico
35,quarterfinal,100,Argentina,New Zealand,Argentina,New Zealand
35,semifinal,101,Netherlands,Colombia,Netherlands,Colombia
35,semifinal,102,France,Argentina,Argentina,France
35,final,104,Netherlands,Argentina,Netherlands,Argentina
35,third_place,103,Colombia,France,France,Colombia
36,round_of_32,73,South Korea,Canada,Canada,South Korea
36,round_of_32,74,Germany,Qatar,Germany,Qatar
36,round_of_32,75,Brazil,Japan,Brazil,Japan
36,round_of_32,76,Netherlands,Morocco,Netherlands,Morocco
36,round_of_32,77,France,Scotland,France,Scotland
36,round_of_32,78,Mexico,Ecuador,Ecuador,Mexico
36,round_of_32,79,Ivory Coast,Senegal,Senegal,Ivory Coast
36,round_of_32,80,United States,Sweden,United States,Sweden
36,round_of_32,81,Egypt,Norway,Norway,Egypt
36,round_of_32,82,England,Jordan,England,Jordan
36,round_of_32,83,Uzbekistan,Panama,Panama,Uzbekistan
36,round_of_32,84,Switzerland,Turkey,Turkey,Switzerland
36,round_of_32,85,Spain,Algeria,Spain,Algeria
36,round_of_32,86,Colombia,Ghana,Colombia,Ghana
36,round_of_32,87,Argentina,Cape Verde,Argentina,Cape Verde
36,round_of_32,88,Australia,New Zealand,Australia,New Zealand
36,round_of_16,89,Canada,Brazil,Canada,Brazil
36,round_of_16,90,Germany,France,France,Germany
36,round_of_16,91,Senegal,United States,United States,Senegal
36,round_of_16,92,Netherlands,Ecuador,Ecuador,Netherlands
36,round_of_16,93,Norway,England,England,Norway
36,round_of_16,94,Panama,Turkey,Turkey,Panama
36,round_of_16,95,Spain,Argentina,Argentina,Spain
36,round_of_16,96,Colombia,Australia,Colombia,Australia
36,quarterfinal,97,Canada,France,France,Canada
36,quarterfinal,98,England,Turkey,England,Turkey
36,quarterfinal,99,United States,Ecuador,United States,Ecuador
36,quarterfinal,100,Argentina,Colombia,Argentina,Colombia
36,semifinal,101,France,England,England,France
36,semifinal,102,United States,Argentina,Argentina,United States
36,final,104,England,Argentina,England,Argentina
36,third_place,103,France,United States,France,United States
37,round_of_32,73,South Korea,Switzerland,South Korea,Switzerland
37,round_of_32,74,Germany,Bosnia and Herzegovina,Germany,Bosnia and Herzegovina
37,round_of_32,75,Brazil,Japan,Japan,Brazil
37,round_of_32,76,Netherlands,Morocco,Morocco,Netherlands
37,round_of_32,77,France,Scotland,France,Scotland
37,round_of_32,78,Mexico,Curaçao,Mexico,Curaçao
37,round_of_32,79,Ecuador,Norway,Ecuador,Norway
37,round_of_32,80,United States,Sweden,United States,Sweden
37,round_of_32,81,Egypt,Uruguay,Uruguay,Egypt
37,round_of_32,82,England,Iraq,England,Iraq
37,round_of_32,83,Portugal,Ghana,Portugal,Ghana
37,round_of_32,84,Canada,Colombia,Colombia,Canada
37,round_of_32,85,Spain,Austria,Spain,Austria
37,round_of_32,86,DR Congo,Paraguay,Paraguay,DR Congo
37,round_of_32,87,Argentina,Cape Verde,Argentina,Cape Verde
37,round_of_32,88,Australia,New Zealand,New Zealand,Australia
37,round_of_16,89,South Korea,Japan,South Korea,Japan
37,round_of_16,90,Germany,France,France,Germany
37,round_of_16,91,Ecuador,United States,Ecuador,United States
37,round_of_16,92,Morocco,Mexico,Morocco,Mexico
37,round_of_16,93,Uruguay,England,England,Uruguay
37,round_of_16,94,Portugal,Colombia,Colombia,Portugal
37,round_of_16,95,Spain,Argentina,Spain,Argentina
37,round_of_16,96,Paraguay,New Zealand,New Zealand,Paraguay
37,quarterfinal,97,South Korea,France,South Korea,France
37,quarterfinal,98,England,Colombia,England,Colombia
37,quarterfinal,99,Ecuador,Morocco,Morocco,Ecuador
37,quarterfinal,100,Spain,New Zealand,Spain,New Zealand
37,semifinal,101,South Korea,England,England,South Korea
37,semifinal,102,Morocco,Spain,Spain,Morocco
37,final,104,England,Spain,England,Spain
