stage,team_a,team_b,matchup_count,matchup_probability,team_a_wins,team_b_wins,team_a_win_probability,team_b_win_probability,n_sims
round_of_16,Canada,Ghana,2503,0.02503,1871,632,0.7475029964043148,0.25249700359568517,100000
round_of_16,France,Sweden,2498,0.02498,2081,417,0.83306645316253,0.16693354683746997,100000
round_of_16,Japan,Netherlands,2465,0.02465,1200,1265,0.486815415821501,0.513184584178499,100000
round_of_16,Australia,DR Congo,2463,0.02463,1701,762,0.6906211936662606,0.3093788063337393,100000
round_of_16,Croatia,Iran,2454,0.02454,1482,972,0.6039119804400978,0.3960880195599022,100000
round_of_16,Croatia,Egypt,2369,0.02369,1576,793,0.6652596032081047,0.3347403967918953,100000
round_of_16,France,South Korea,2284,0.02284,1754,530,0.7679509632224168,0.23204903677758318,100000
round_of_16,Argentina,Cape Verde,2248,0.02248,2070,178,0.9208185053380783,0.0791814946619217,100000
round_of_16,Japan,Morocco,2235,0.02235,1157,1078,0.5176733780760626,0.4823266219239374,100000
round_of_16,Canada,Uzbekistan,2225,0.02225,1289,936,0.5793258426966292,0.42067415730337077,100000
round_of_16,Scotland,South Korea,2199,0.02199,856,1343,0.38926784902228284,0.6107321509777172,100000
round_of_16,Brazil,South Africa,2089,0.02089,1822,267,0.8721876495931068,0.12781235040689326,100000
round_of_16,Ghana,Iran,2065,0.02065,514,1551,0.24891041162227603,0.751089588377724,100000
round_of_16,DR Congo,Switzerland,1998,0.01998,586,1412,0.2932932932932933,0.7067067067067067,100000
round_of_16,Algeria,England,1995,0.01995,498,1497,0.24962406015037594,0.750375939849624,100000
round_of_16,DR Congo,Iran,1974,0.01974,654,1320,0.331306990881459,0.668693009118541,100000
round_of_16,Cape Verde,England,1943,0.01943,241,1702,0.1240349974266598,0.8759650025733402,100000
round_of_16,Brazil,Czechia,1929,0.01929,1569,360,0.8133748055987559,0.18662519440124417,100000
round_of_16,DR Congo,Egypt,1889,0.01889,759,1130,0.40179989412387507,0.5982001058761249,100000
round_of_16,Bosnia and Herzegovina,Norway,1851,0.01851,496,1355,0.26796326310102647,0.7320367368989735,100000
round_of_16,Austria,England,1845,0.01845,544,1301,0.2948509485094851,0.7051490514905149,100000
round_of_16,Australia,Panama,1841,0.01841,1103,738,0.5991309071156979,0.400869092884302,100000
round_of_16,Ivory Coast,Senegal,1841,0.01841,749,1092,0.4068441064638783,0.5931558935361216,100000
round_of_16,Austria,Uruguay,1787,0.01787,810,977,0.4532736429770565,0.5467263570229435,100000
round_of_16,Ghana,Switzerland,1779,0.01779,394,1385,0.22147273749297358,0.7785272625070264,100000
round_of_16,Curaçao,United States,1767,0.01767,284,1483,0.16072439162422184,0.8392756083757782,100000
round_of_16,New Zealand,Portugal,1753,0.01753,319,1434,0.18197375926982315,0.8180262407301768,100000
round_of_16,Belgium,Paraguay,1740,0.0174,1109,631,0.6373563218390804,0.3626436781609195,100000
round_of_16,France,Iraq,1706,0.01706,1155,551,0.6770222743259086,0.32297772567409144,100000
round_of_16,Australia,Germany,1705,0.01705,578,1127,0.33900293255131964,0.6609970674486804,100000
round_of_16,Ivory Coast,Japan,1700,0.017,554,1146,0.32588235294117646,0.6741176470588235,100000
round_of_16,Canada,Panama,1675,0.01675,941,734,0.5617910447761194,0.4382089552238806,100000
round_of_16,Sweden,Switzerland,1673,0.01673,642,1031,0.38374178123132097,0.616258218768679,100000
round_of_16,Belgium,Panama,1646,0.01646,1044,602,0.6342648845686513,0.36573511543134873,100000
round_of_16,Iraq,United States,1634,0.01634,422,1212,0.2582619339045288,0.7417380660954712,100000
round_of_16,Egypt,Uzbekistan,1626,0.01626,862,764,0.5301353013530136,0.4698646986469865,100000
round_of_16,Norway,Sweden,1621,0.01621,925,696,0.5706354102405923,0.4293645897594078,100000
round_of_16,France,Japan,1590,0.0159,1087,503,0.6836477987421383,0.3163522012578616,100000
round_of_16,Belgium,Uzbekistan,1589,0.01589,1102,487,0.6935179358086847,0.3064820641913153,100000
round_of_16,Iran,Uzbekistan,1564,0.01564,936,628,0.59846547314578,0.40153452685422,100000
round_of_16,Switzerland,Uzbekistan,1559,0.01559,995,564,0.6382296343810134,0.3617703656189865,100000
round_of_16,South Korea,Sweden,1554,0.01554,921,633,0.5926640926640927,0.40733590733590735,100000
round_of_16,England,Saudi Arabia,1540,0.0154,1365,175,0.8863636363636364,0.11363636363636363,100000
round_of_16,Norway,South Korea,1532,0.01532,740,792,0.4830287206266319,0.5169712793733682,100000
round_of_16,Ivory Coast,Morocco,1521,0.01521,498,1023,0.32741617357001973,0.6725838264299803,100000
round_of_16,England,Jordan,1515,0.01515,1280,235,0.8448844884488449,0.1551155115511551,100000
round_of_16,France,Qatar,1489,0.01489,1376,113,0.9241101410342512,0.07588985896574882,100000
round_of_16,Algeria,Spain,1450,0.0145,266,1184,0.18344827586206897,0.8165517241379311,100000
round_of_16,Ivory Coast,Netherlands,1448,0.01448,383,1065,0.26450276243093923,0.7354972375690608,100000
round_of_16,Belgium,Ghana,1440,0.0144,1195,245,0.8298611111111112,0.1701388888888889,100000
round_of_16,Czechia,France,1425,0.01425,234,1191,0.16421052631578947,0.8357894736842105,100000
round_of_16,Australia,Belgium,1410,0.0141,637,773,0.45177304964539006,0.5482269503546099,100000
round_of_16,France,Ivory Coast,1403,0.01403,1129,274,0.804704205274412,0.19529579472558803,100000
round_of_16,Australia,Uzbekistan,1379,0.01379,879,500,0.6374184191443075,0.36258158085569253,100000
round_of_16,Scotland,Switzerland,1373,0.01373,469,904,0.3415877640203933,0.6584122359796067,100000
round_of_16,Algeria,Egypt,1343,0.01343,772,571,0.5748324646314222,0.4251675353685778,100000
round_of_16,Netherlands,South Africa,1332,0.01332,1117,215,0.8385885885885885,0.1614114114114114,100000
round_of_16,Ecuador,Sweden,1311,0.01311,887,424,0.6765827612509535,0.32341723874904654,100000
round_of_16,Croatia,Portugal,1297,0.01297,531,766,0.40940632228218965,0.5905936777178104,100000
round_of_16,Austria,Egypt,1295,0.01295,798,497,0.6162162162162163,0.3837837837837838,100000
round_of_16,Ivory Coast,Sweden,1262,0.01262,677,585,0.5364500792393027,0.4635499207606973,100000
round_of_16,England,France,1257,0.01257,562,695,0.44709626093874305,0.552903739061257,100000
round_of_16,Brazil,Sweden,1249,0.01249,982,267,0.7862289831865492,0.21377101681345076,100000
round_of_16,Australia,England,1222,0.01222,357,865,0.29214402618657936,0.7078559738134206,100000
round_of_16,Germany,Sweden,1212,0.01212,892,320,0.735973597359736,0.264026402640264,100000
round_of_16,Brazil,Ecuador,1196,0.01196,745,451,0.6229096989966555,0.3770903010033445,100000
round_of_16,Jordan,Spain,1191,0.01191,116,1075,0.09739714525608732,0.9026028547439127,100000
round_of_16,Argentina,Jordan,1184,0.01184,731,453,0.6173986486486487,0.38260135135135137,100000
round_of_16,Panama,Switzerland,1162,0.01162,468,694,0.4027538726333907,0.5972461273666093,100000
round_of_16,Egypt,Panama,1157,0.01157,598,559,0.5168539325842697,0.48314606741573035,100000
round_of_16,Croatia,Paraguay,1151,0.01151,745,406,0.6472632493483927,0.3527367506516073,100000
round_of_16,England,Norway,1149,0.01149,868,281,0.7554395126196692,0.24456048738033073,100000
round_of_16,Argentina,England,1146,0.01146,734,412,0.6404886561954625,0.35951134380453753,100000
round_of_16,Croatia,England,1124,0.01124,495,629,0.4403914590747331,0.5596085409252669,100000
round_of_16,Japan,Norway,1123,0.01123,707,416,0.6295636687444346,0.37043633125556547,100000
round_of_16,Australia,Ghana,1108,0.01108,883,225,0.7969314079422383,0.20306859205776173,100000
round_of_16,Iran,Panama,1105,0.01105,615,490,0.5565610859728507,0.4434389140271493,100000
round_of_16,Czechia,Netherlands,1094,0.01094,242,852,0.22120658135283364,0.7787934186471663,100000
round_of_16,Croatia,Ghana,1089,0.01089,716,373,0.657483930211203,0.34251606978879706,100000
round_of_16,Australia,Turkey,1078,0.01078,568,510,0.5269016697588126,0.47309833024118736,100000
round_of_16,DR Congo,Paraguay,1074,0.01074,419,655,0.39013035381750466,0.6098696461824954,100000
round_of_16,Germany,Turkey,1058,0.01058,691,367,0.6531190926275993,0.34688090737240074,100000
round_of_16,Egypt,Jordan,1055,0.01055,599,456,0.5677725118483412,0.4322274881516588,100000
round_of_16,England,Iraq,1023,0.01023,892,131,0.8719452590420332,0.12805474095796676,100000
round_of_16,Argentina,Saudi Arabia,1016,0.01016,933,83,0.9183070866141733,0.08169291338582677,100000
round_of_16,Bosnia and Herzegovina,Ivory Coast,998,0.00998,323,675,0.32364729458917835,0.6763527054108216,100000
round_of_16,Brazil,Japan,989,0.00989,595,394,0.6016177957532861,0.39838220424671383,100000
round_of_16,Czechia,Norway,921,0.00921,368,553,0.3995656894679696,0.6004343105320304,100000
round_of_16,Norway,Qatar,916,0.00916,737,179,0.8045851528384279,0.19541484716157206,100000
round_of_16,Japan,South Africa,914,0.00914,737,177,0.8063457330415755,0.1936542669584245,100000
round_of_16,Canada,Sweden,905,0.00905,489,416,0.5403314917127072,0.45966850828729283,100000
round_of_16,Argentina,Egypt,890,0.0089,778,112,0.8741573033707866,0.1258426966292135,100000
round_of_16,Ivory Coast,Norway,885,0.00885,377,508,0.42598870056497173,0.5740112994350283,100000
round_of_16,Germany,Japan,879,0.00879,497,382,0.565415244596132,0.43458475540386804,100000
round_of_16,England,Portugal,862,0.00862,508,354,0.5893271461716937,0.41067285382830626,100000
round_of_16,Colombia,Croatia,813,0.00813,447,366,0.5498154981549815,0.45018450184501846,100000
round_of_16,Canada,Scotland,807,0.00807,470,337,0.5824039653035935,0.41759603469640644,100000
round_of_16,Morocco,South Africa,805,0.00805,649,156,0.8062111801242235,0.1937888198757764,100000
round_of_16,Croatia,New Zealand,794,0.00794,589,205,0.7418136020151134,0.25818639798488663,100000
round_of_16,Belgium,Turkey,787,0.00787,441,346,0.5603557814485387,0.43964421855146124,100000
round_of_16,Czechia,Morocco,767,0.00767,208,559,0.2711864406779661,0.7288135593220338,100000
round_of_16,Czechia,Japan,739,0.00739,198,541,0.2679296346414073,0.7320703653585927,100000
round_of_16,Egypt,Senegal,736,0.00736,305,431,0.41440217391304346,0.5855978260869565,100000
round_of_16,Iraq,Norway,735,0.00735,261,474,0.3551020408163265,0.6448979591836734,100000
round_of_16,DR Congo,Portugal,716,0.00716,299,417,0.4175977653631285,0.5824022346368715,100000
round_of_16,Algeria,Uruguay,709,0.00709,293,416,0.4132581100141044,0.5867418899858956,100000
round_of_16,England,Panama,705,0.00705,482,223,0.6836879432624113,0.31631205673758866,100000
round_of_16,Ghana,Uruguay,694,0.00694,114,580,0.1642651296829971,0.8357348703170029,100000
round_of_16,Germany,Senegal,692,0.00692,447,245,0.6459537572254336,0.3540462427745665,100000
round_of_16,France,Scotland,675,0.00675,565,110,0.837037037037037,0.16296296296296298,100000
round_of_16,England,Paraguay,671,0.00671,520,151,0.7749627421758569,0.22503725782414308,100000
round_of_16,DR Congo,New Zealand,662,0.00662,334,328,0.5045317220543807,0.4954682779456193,100000
round_of_16,Panama,Paraguay,662,0.00662,325,337,0.4909365558912387,0.5090634441087614,100000
round_of_16,Czechia,Scotland,649,0.00649,278,371,0.4283513097072419,0.5716486902927581,100000
round_of_16,Algeria,France,648,0.00648,133,515,0.2052469135802469,0.7947530864197531,100000
round_of_16,Paraguay,Uzbekistan,643,0.00643,364,279,0.5660964230171073,0.43390357698289267,100000
round_of_16,Austria,Cape Verde,618,0.00618,471,147,0.7621359223300971,0.23786407766990292,100000
round_of_16,Croatia,DR Congo,614,0.00614,465,149,0.757328990228013,0.24267100977198697,100000
round_of_16,Ghana,Portugal,608,0.00608,81,527,0.13322368421052633,0.8667763157894737,100000
round_of_16,England,New Zealand,606,0.00606,518,88,0.8547854785478548,0.14521452145214522,100000
round_of_16,Austria,France,593,0.00593,147,446,0.2478920741989882,0.7521079258010118,100000
round_of_16,Scotland,Sweden,593,0.00593,290,303,0.48903878583473864,0.5109612141652614,100000
round_of_16,Panama,Portugal,592,0.00592,143,449,0.24155405405405406,0.7584459459459459,100000
round_of_16,Colombia,Portugal,591,0.00591,285,306,0.48223350253807107,0.5177664974619289,100000
round_of_16,Ghana,Paraguay,590,0.0059,165,425,0.2796610169491525,0.7203389830508474,100000
round_of_16,Senegal,Sweden,583,0.00583,364,219,0.6243567753001715,0.37564322469982847,100000
round_of_16,Brazil,Ivory Coast,573,0.00573,442,131,0.7713787085514834,0.2286212914485166,100000
round_of_16,France,Norway,573,0.00573,328,245,0.5724258289703316,0.42757417102966844,100000
round_of_16,Cape Verde,Uruguay,568,0.00568,172,396,0.3028169014084507,0.6971830985915493,100000
round_of_16,Austria,Jordan,566,0.00566,329,237,0.5812720848056537,0.41872791519434627,100000
round_of_16,Jordan,Uruguay,564,0.00564,168,396,0.2978723404255319,0.7021276595744681,100000
round_of_16,Iraq,Ivory Coast,563,0.00563,206,357,0.36589698046181174,0.6341030195381883,100000
round_of_16,Bosnia and Herzegovina,Scotland,560,0.0056,194,366,0.3464285714285714,0.6535714285714286,100000
round_of_16,Colombia,England,555,0.00555,217,338,0.390990990990991,0.609009009009009,100000
round_of_16,Ecuador,Scotland,540,0.0054,366,174,0.6777777777777778,0.32222222222222224,100000
round_of_16,Brazil,France,517,0.00517,210,307,0.40618955512572535,0.5938104448742747,100000
round_of_16,Ivory Coast,Qatar,516,0.00516,390,126,0.7558139534883721,0.2441860465116279,100000
round_of_16,Japan,Scotland,513,0.00513,371,142,0.723196881091618,0.27680311890838205,100000
round_of_16,Egypt,Paraguay,512,0.00512,259,253,0.505859375,0.494140625,100000
round_of_16,Austria,Norway,511,0.00511,262,249,0.512720156555773,0.487279843444227,100000
round_of_16,Algeria,Portugal,506,0.00506,175,331,0.3458498023715415,0.6541501976284585,100000
round_of_16,Austria,Portugal,489,0.00489,168,321,0.34355828220858897,0.656441717791411,100000
round_of_16,Egypt,Iran,484,0.00484,244,240,0.5041322314049587,0.49586776859504134,100000
round_of_16,Portugal,Sweden,482,0.00482,378,104,0.7842323651452282,0.2157676348547718,100000
round_of_16,Senegal,Uruguay,473,0.00473,210,263,0.4439746300211416,0.5560253699788583,100000
round_of_16,Portugal,Uruguay,469,0.00469,272,197,0.579957356076759,0.4200426439232409,100000
round_of_16,Austria,Iran,467,0.00467,256,211,0.5481798715203426,0.4518201284796574,100000
round_of_16,Algeria,Norway,462,0.00462,225,237,0.487012987012987,0.512987012987013,100000
round_of_16,Argentina,France,462,0.00462,266,196,0.5757575757575758,0.42424242424242425,100000
round_of_16,France,Jordan,457,0.00457,411,46,0.899343544857768,0.10065645514223195,100000
round_of_16,Algeria,Iran,456,0.00456,210,246,0.4605263157894737,0.5394736842105263,100000
round_of_16,DR Congo,England,447,0.00447,52,395,0.116331096196868,0.883668903803132,100000
round_of_16,England,Ghana,446,0.00446,293,153,0.6569506726457399,0.3430493273542601,100000
round_of_16,Algeria,Senegal,443,0.00443,187,256,0.4221218961625282,0.5778781038374717,100000
round_of_16,Croatia,Uzbekistan,437,0.00437,298,139,0.6819221967963387,0.3180778032036613,100000
round_of_16,Croatia,Panama,428,0.00428,252,176,0.5887850467289719,0.411214953271028,100000
round_of_16,New Zealand,Panama,428,0.00428,152,276,0.35514018691588783,0.6448598130841121,100000
round_of_16,Colombia,Panama,422,0.00422,314,108,0.7440758293838863,0.2559241706161137,100000
round_of_16,Ghana,Spain,421,0.00421,30,391,0.07125890736342043,0.9287410926365796,100000
round_of_16,Colombia,DR Congo,420,0.0042,272,148,0.6476190476190476,0.3523809523809524,100000
round_of_16,Japan,Senegal,420,0.0042,259,161,0.6166666666666667,0.38333333333333336,100000
round_of_16,Ghana,Panama,417,0.00417,172,245,0.41247002398081534,0.5875299760191847,100000
round_of_16,Austria,Senegal,411,0.00411,224,187,0.5450121654501217,0.45498783454987834,100000
round_of_16,Norway,Scotland,407,0.00407,232,175,0.5700245700245701,0.42997542997543,100000
round_of_16,Curaçao,Japan,405,0.00405,44,361,0.10864197530864197,0.891358024691358,100000
round_of_16,Bosnia and Herzegovina,Brazil,403,0.00403,47,356,0.11662531017369727,0.8833746898263027,100000
round_of_16,Egypt,France,401,0.00401,84,317,0.20947630922693267,0.7905236907730673,100000
round_of_16,Algeria,Austria,397,0.00397,186,211,0.46851385390428213,0.5314861460957179,100000
round_of_16,Portugal,Uzbekistan,397,0.00397,256,141,0.6448362720403022,0.35516372795969775,100000
round_of_16,Ghana,New Zealand,392,0.00392,154,238,0.39285714285714285,0.6071428571428571,100000
round_of_16,Australia,New Zealand,391,0.00391,289,102,0.7391304347826086,0.2608695652173913,100000
round_of_16,New Zealand,Uzbekistan,388,0.00388,164,224,0.422680412371134,0.5773195876288659,100000
round_of_16,Colombia,Ghana,385,0.00385,337,48,0.8753246753246753,0.12467532467532468,100000
round_of_16,Austria,Saudi Arabia,383,0.00383,265,118,0.6919060052219321,0.30809399477806787,100000
round_of_16,New Zealand,Paraguay,383,0.00383,128,255,0.3342036553524804,0.6657963446475196,100000
round_of_16,Croatia,Uruguay,378,0.00378,204,174,0.5396825396825397,0.4603174603174603,100000
round_of_16,Jordan,Portugal,378,0.00378,65,313,0.17195767195767195,0.828042328042328,100000
round_of_16,Bosnia and Herzegovina,Senegal,371,0.00371,105,266,0.2830188679245283,0.7169811320754716,100000
round_of_16,Curaçao,Sweden,366,0.00366,81,285,0.22131147540983606,0.7786885245901639,100000
round_of_16,Algeria,Cape Verde,361,0.00361,261,100,0.7229916897506925,0.2770083102493075,100000
round_of_16,Algeria,Colombia,359,0.00359,109,250,0.30362116991643456,0.6963788300835655,100000
round_of_16,Jordan,Norway,356,0.00356,123,233,0.3455056179775281,0.6544943820224719,100000
round_of_16,Iran,Jordan,349,0.00349,220,129,0.6303724928366762,0.36962750716332377,100000
round_of_16,Morocco,Netherlands,348,0.00348,176,172,0.5057471264367817,0.4942528735632184,100000
round_of_16,Curaçao,Netherlands,347,0.00347,38,309,0.10951008645533142,0.8904899135446686,100000
round_of_16,France,South Africa,347,0.00347,313,34,0.9020172910662824,0.09798270893371758,100000
round_of_16,Argentina,Iran,342,0.00342,293,49,0.8567251461988304,0.14327485380116958,100000
round_of_16,Curaçao,Morocco,340,0.0034,39,301,0.11470588235294117,0.8852941176470588,100000
round_of_16,Jordan,Senegal,340,0.0034,116,224,0.3411764705882353,0.6588235294117647,100000
round_of_16,Algeria,Uzbekistan,335,0.00335,208,127,0.6208955223880597,0.37910447761194027,100000
round_of_16,Brazil,Norway,331,0.00331,244,87,0.7371601208459214,0.2628398791540785,100000
round_of_16,Ghana,Senegal,331,0.00331,78,253,0.23564954682779457,0.7643504531722054,100000
round_of_16,Egypt,Norway,328,0.00328,146,182,0.4451219512195122,0.5548780487804879,100000
round_of_16,Colombia,Sweden,325,0.00325,241,84,0.7415384615384616,0.25846153846153846,100000
round_of_16,Paraguay,Turkey,325,0.00325,147,178,0.4523076923076923,0.5476923076923077,100000
round_of_16,Argentina,Norway,317,0.00317,260,57,0.8201892744479495,0.17981072555205047,100000
round_of_16,Argentina,Portugal,317,0.00317,210,107,0.6624605678233438,0.33753943217665616,100000
round_of_16,England,Sweden,317,0.00317,246,71,0.7760252365930599,0.22397476340694006,100000
round_of_16,Australia,Iran,316,0.00316,179,137,0.5664556962025317,0.43354430379746833,100000
round_of_16,Scotland,South Africa,313,0.00313,188,125,0.6006389776357828,0.3993610223642173,100000
round_of_16,Austria,Colombia,311,0.00311,109,202,0.3504823151125402,0.6495176848874598,100000
round_of_16,Germany,Iraq,305,0.00305,256,49,0.839344262295082,0.16065573770491803,100000
round_of_16,Iran,Paraguay,304,0.00304,176,128,0.5789473684210527,0.42105263157894735,100000
round_of_16,Belgium,Egypt,300,0.003,166,134,0.5533333333333333,0.44666666666666666,100000
round_of_16,Croatia,Sweden,300,0.003,210,90,0.7,0.3,100000
round_of_16,Australia,Egypt,299,0.00299,194,105,0.6488294314381271,0.3511705685618729,100000
round_of_16,Paraguay,Scotland,298,0.00298,172,126,0.5771812080536913,0.4228187919463087,100000
round_of_16,Austria,Ghana,297,0.00297,224,73,0.7542087542087542,0.24579124579124578,100000
round_of_16,Senegal,Spain,297,0.00297,49,248,0.16498316498316498,0.835016835016835,100000
round_of_16,France,Morocco,293,0.00293,209,84,0.7133105802047781,0.28668941979522183,100000
round_of_16,Algeria,Ivory Coast,292,0.00292,151,141,0.5171232876712328,0.4828767123287671,100000
round_of_16,Algeria,DR Congo,291,0.00291,196,95,0.6735395189003437,0.32646048109965636,100000
round_of_16,Colombia,Jordan,290,0.0029,231,59,0.7965517241379311,0.20344827586206896,100000
round_of_16,Argentina,Senegal,289,0.00289,227,62,0.7854671280276817,0.21453287197231835,100000
round_of_16,Algeria,Ghana,287,0.00287,218,69,0.759581881533101,0.24041811846689895,100000
round_of_16,Uruguay,Uzbekistan,287,0.00287,187,100,0.6515679442508711,0.34843205574912894,100000
round_of_16,England,Uzbekistan,286,0.00286,241,45,0.8426573426573427,0.15734265734265734,100000
round_of_16,Austria,Uzbekistan,280,0.0028,171,109,0.6107142857142858,0.3892857142857143,100000
round_of_16,Colombia,Uruguay,270,0.0027,143,127,0.5296296296296297,0.4703703703703704,100000
round_of_16,Qatar,Scotland,262,0.00262,82,180,0.31297709923664124,0.6870229007633588,100000
round_of_16,Portugal,Spain,260,0.0026,89,171,0.3423076923076923,0.6576923076923077,100000
round_of_16,Czechia,Sweden,258,0.00258,124,134,0.4806201550387597,0.5193798449612403,100000
round_of_16,Austria,Ivory Coast,254,0.00254,158,96,0.6220472440944882,0.3779527559055118,100000
round_of_16,DR Congo,Panama,252,0.00252,99,153,0.39285714285714285,0.6071428571428571,100000
round_of_16,Cape Verde,Jordan,247,0.00247,98,149,0.3967611336032389,0.6032388663967612,100000
round_of_16,Iraq,Sweden,246,0.00246,105,141,0.4268292682926829,0.573170731707317,100000
round_of_16,Belgium,Iran,245,0.00245,148,97,0.6040816326530613,0.39591836734693875,100000
round_of_16,Bosnia and Herzegovina,Morocco,245,0.00245,43,202,0.17551020408163265,0.8244897959183674,100000
round_of_16,DR Congo,Uruguay,244,0.00244,69,175,0.2827868852459016,0.7172131147540983,100000
round_of_16,Ivory Coast,Scotland,240,0.0024,130,110,0.5416666666666666,0.4583333333333333,100000
round_of_16,Japan,Portugal,239,0.00239,108,131,0.45188284518828453,0.5481171548117155,100000
round_of_16,Cape Verde,Ghana,238,0.00238,136,102,0.5714285714285714,0.42857142857142855,100000
round_of_16,Jordan,Uzbekistan,237,0.00237,104,133,0.4388185654008439,0.5611814345991561,100000
round_of_16,South Africa,Sweden,237,0.00237,82,155,0.3459915611814346,0.6540084388185654,100000
round_of_16,Argentina,Colombia,236,0.00236,154,82,0.652542372881356,0.3474576271186441,100000
round_of_16,Austria,DR Congo,234,0.00234,166,68,0.7094017094017094,0.2905982905982906,100000
round_of_16,Norway,South Africa,232,0.00232,162,70,0.6982758620689655,0.3017241379310345,100000
round_of_16,Bosnia and Herzegovina,Ecuador,231,0.00231,42,189,0.18181818181818182,0.8181818181818182,100000
round_of_16,France,Netherlands,231,0.00231,152,79,0.658008658008658,0.341991341991342,100000
round_of_16,Algeria,Croatia,227,0.00227,79,148,0.34801762114537443,0.6519823788546255,100000
round_of_16,Morocco,Uruguay,227,0.00227,124,103,0.5462555066079295,0.45374449339207046,100000
round_of_16,France,Uruguay,225,0.00225,154,71,0.6844444444444444,0.31555555555555553,100000
round_of_16,Ivory Coast,Jordan,224,0.00224,123,101,0.5491071428571429,0.45089285714285715,100000
round_of_16,Egypt,Iraq,223,0.00223,133,90,0.5964125560538116,0.40358744394618834,100000
round_of_16,Japan,Uruguay,223,0.00223,127,96,0.5695067264573991,0.4304932735426009,100000
round_of_16,Algeria,Saudi Arabia,214,0.00214,138,76,0.6448598130841121,0.35514018691588783,100000
round_of_16,Morocco,Spain,211,0.00211,52,159,0.24644549763033174,0.7535545023696683,100000
round_of_16,Iran,Senegal,208,0.00208,98,110,0.47115384615384615,0.5288461538461539,100000
round_of_16,Morocco,Norway,208,0.00208,126,82,0.6057692307692307,0.3942307692307692,100000
round_of_16,Croatia,Spain,207,0.00207,44,163,0.21256038647342995,0.7874396135265701,100000
round_of_16,Ghana,Jordan,207,0.00207,79,128,0.38164251207729466,0.6183574879227053,100000
round_of_16,DR Congo,Ghana,206,0.00206,125,81,0.6067961165048543,0.3932038834951456,100000
round_of_16,Brazil,Qatar,200,0.002,185,15,0.925,0.075,100000
round_of_16,Colombia,Japan,199,0.00199,103,96,0.5175879396984925,0.4824120603015075,100000
round_of_16,DR Congo,Jordan,199,0.00199,94,105,0.4723618090452261,0.5276381909547738,100000
round_of_16,Panama,Uruguay,197,0.00197,70,127,0.3553299492385787,0.6446700507614214,100000
round_of_16,Germany,Haiti,196,0.00196,170,26,0.8673469387755102,0.1326530612244898,100000
round_of_16,Norway,Uruguay,196,0.00196,85,111,0.4336734693877551,0.5663265306122449,100000
round_of_16,Qatar,Senegal,194,0.00194,38,156,0.1958762886597938,0.8041237113402062,100000
round_of_16,England,Japan,192,0.00192,113,79,0.5885416666666666,0.4114583333333333,100000
round_of_16,Panama,Uzbekistan,192,0.00192,98,94,0.5104166666666666,0.4895833333333333,100000
round_of_16,Croatia,Jordan,190,0.0019,144,46,0.7578947368421053,0.24210526315789474,100000
round_of_16,Argentina,Ivory Coast,189,0.00189,161,28,0.8518518518518519,0.14814814814814814,100000
round_of_16,DR Congo,Sweden,188,0.00188,76,112,0.40425531914893614,0.5957446808510638,100000
round_of_16,France,Spain,188,0.00188,74,114,0.39361702127659576,0.6063829787234043,100000
round_of_16,Austria,Croatia,187,0.00187,84,103,0.44919786096256686,0.5508021390374331,100000
round_of_16,Iraq,Uruguay,187,0.00187,41,146,0.2192513368983957,0.7807486631016043,100000
round_of_16,Australia,Scotland,186,0.00186,116,70,0.6236559139784946,0.3763440860215054,100000
round_of_16,Portugal,Turkey,186,0.00186,120,66,0.6451612903225806,0.3548387096774194,100000
round_of_16,Argentina,Ghana,185,0.00185,172,13,0.9297297297297298,0.07027027027027027,100000
round_of_16,Portugal,Senegal,185,0.00185,123,62,0.6648648648648648,0.33513513513513515,100000
round_of_16,Netherlands,Uruguay,184,0.00184,101,83,0.5489130434782609,0.45108695652173914,100000
round_of_16,New Zealand,Turkey,179,0.00179,55,124,0.30726256983240224,0.6927374301675978,100000
round_of_16,Argentina,Uzbekistan,175,0.00175,156,19,0.8914285714285715,0.10857142857142857,100000
round_of_16,Brazil,Paraguay,175,0.00175,136,39,0.7771428571428571,0.22285714285714286,100000
round_of_16,Ghana,Sweden,174,0.00174,53,121,0.3045977011494253,0.6954022988505747,100000
round_of_16,Argentina,DR Congo,171,0.00171,157,14,0.9181286549707602,0.08187134502923976,100000
round_of_16,Algeria,Iraq,167,0.00167,107,60,0.6407185628742516,0.3592814371257485,100000
round_of_16,Croatia,Japan,167,0.00167,71,96,0.4251497005988024,0.5748502994011976,100000
round_of_16,Cape Verde,Portugal,165,0.00165,23,142,0.1393939393939394,0.8606060606060606,100000
round_of_16,Colombia,Spain,164,0.00164,49,115,0.29878048780487804,0.7012195121951219,100000
round_of_16,Jordan,Saudi Arabia,164,0.00164,83,81,0.5060975609756098,0.49390243902439024,100000
round_of_16,Netherlands,Spain,161,0.00161,57,104,0.35403726708074534,0.6459627329192547,100000
round_of_16,Austria,Belgium,160,0.0016,69,91,0.43125,0.56875,100000
round_of_16,Brazil,Netherlands,160,0.0016,89,71,0.55625,0.44375,100000
round_of_16,Ghana,Saudi Arabia,160,0.0016,70,90,0.4375,0.5625,100000
round_of_16,Ghana,Uzbekistan,160,0.0016,54,106,0.3375,0.6625,100000
round_of_16,Japan,Spain,160,0.0016,44,116,0.275,0.725,100000
round_of_16,Croatia,Turkey,159,0.00159,80,79,0.5031446540880503,0.4968553459119497,100000
