segment_name,segment_value,n_matches,official_log_loss,bookmaker_log_loss,mean_log_loss_delta,ci_lower,ci_upper,statistically_meaningful,official_brier,bookmaker_brier,brier_delta,official_rps,bookmaker_rps,rps_delta,official_accuracy,bookmaker_accuracy,interpretation
favorite_won_status,favorite_failed,84,1.4228633071527303,1.4538698845026263,-0.03100657734989595,-0.10419942836902661,0.043849418350397816,False,0.8838875749141254,0.9099614993635651,-0.026073924449439637,0.29017751721891144,0.3067375665244937,-0.016560049305582154,0.11904761904761904,0.0,official_better_mean_ci_crosses_zero
favorite_won_status,favorite_won,104,0.6683204482597566,0.5727956044712885,0.09552484378846798,0.0594274975401203,0.13511383294939494,False,0.3629441563249272,0.2948475066245918,0.06809664970033538,0.15007867238923958,0.11691362586446598,0.0331650465247736,0.8269230769230769,1.0,strong_bookmaker_advantage
group_vs_knockout,group_stage,141,1.0178435558341583,0.9818884777638451,0.035955078070313305,-0.012568828100255494,0.08392533152130624,False,0.601395968807481,0.5774864647864094,0.023909504021071712,0.2190040386419609,0.20928401995898396,0.009720018682976988,0.5177304964539007,0.5390070921985816,bookmaker_better_mean_ci_crosses_zero
group_vs_knockout,knockout,47,0.9682958095154833,0.92020293188367,0.0480928776318135,-0.01992990863840848,0.10863128895660196,False,0.5786365308239179,0.5462833000130488,0.032353230810868876,0.19369199843304222,0.1790622524201103,0.014629746012931901,0.48936170212765956,0.5957446808510638,bookmaker_better_mean_ci_crosses_zero
home_team,Serbia,3,0.5461882879786076,0.8741828684508813,-0.32799458047227376,,,False,0.2756017825894386,0.5070043233496829,-0.23140254076024433,0.11146289230404544,0.21567140800563114,-0.10420851570158574,1.0,0.3333333333333333,low_sample_size_official_better_mean
home_team,Ghana,2,0.5621355495612753,0.8798824224216844,-0.31774687286040915,,,False,0.28113576594777967,0.5108604905410062,-0.2297247245932266,0.11279288617424671,0.2193037886013639,-0.1065109024271172,1.0,0.5,low_sample_size_official_better_mean
home_team,Saudi Arabia,2,0.7925834774132756,1.105221150477513,-0.3126376730642374,,,False,0.45545469699448005,0.6423316921426749,-0.18687699514819484,0.2035633816847084,0.2898704232658954,-0.08630704158118699,1.0,0.5,low_sample_size_official_better_mean
home_team,Italy,2,1.2720356134147859,1.4946058769097876,-0.22257026349500186,,,False,0.7356718469674001,0.9064308636632541,-0.17075901669585397,0.3057589266151105,0.41967503786391497,-0.11391611124880448,0.5,0.0,low_sample_size_official_better_mean
home_team,Wales,2,0.6803199806151232,0.8893418789923768,-0.20902189837725368,,,False,0.376601733614571,0.5095565091658709,-0.13295477555129992,0.16738620722726616,0.22052661132218565,-0.05314040409491949,0.5,0.5,low_sample_size_official_better_mean
home_team,Morocco,4,1.355217326252557,1.4775057159066283,-0.12228838965407107,,,False,0.8601891259596959,0.9255102131033119,-0.06532108714361612,0.25992700970790744,0.3098581078868256,-0.049931098178918144,0.0,0.0,low_sample_size_official_better_mean
home_team,Japan,7,1.2264996734792182,1.3449709998250516,-0.11847132634583377,,,False,0.7420382861029795,0.8130268784002521,-0.07098859229727268,0.25490128914844823,0.2838584949956938,-0.028957205847245558,0.2857142857142857,0.2857142857142857,low_sample_size_official_better_mean
home_team,Australia,4,0.7987118912632638,0.9124128671732981,-0.11370097591003428,,,False,0.4616169496642566,0.5105578855714079,-0.04894093590715129,0.20629876867250524,0.23366616906771154,-0.0273674003952063,0.75,0.75,low_sample_size_official_better_mean
home_team,Iceland,1,0.5334460719709627,0.6366888507586713,-0.1032427787877086,,,False,0.2581134440647455,0.333001575575023,-0.07488813151027751,0.1011613412149086,0.1358247234144197,-0.034663382199511095,1.0,1.0,low_sample_size_official_better_mean
home_team,Senegal,2,0.4903148614296371,0.5730467819816296,-0.08273192055199258,,,False,0.23062442638768743,0.2889609609829956,-0.058336534595308145,0.087355182938112,0.11092426951464275,-0.023569086576530753,1.0,1.0,low_sample_size_official_better_mean
home_team,Germany,7,1.0868551157024822,1.1681327738891707,-0.08127765818668846,,,False,0.6535253726375797,0.7029911536558898,-0.049465781018310166,0.2529849031013812,0.27978449298633307,-0.02679958988495184,0.42857142857142855,0.5714285714285714,low_sample_size_official_better_mean
home_team,Greece,1,1.3449191408766437,1.4087824262709148,-0.06386328539427111,,,False,0.8454904754713366,0.8799014124525397,-0.03441093698120312,0.3896770878329718,0.4037273009768494,-0.01405021314387761,0.0,0.0,low_sample_size_official_better_mean
home_team,Ivory Coast,1,0.9716627304865896,1.030426329507184,-0.05876359902059447,,,False,0.5889826262556672,0.6225842256565285,-0.03360159940086127,0.2652466695910228,0.2695507459032622,-0.0043040763122394465,0.0,1.0,low_sample_size_official_better_mean
