model_name,test_year,bucket,mean_confidence,empirical_accuracy,count,calibration_gap
fifa_ranking_only,all,"(0.3,0.4]",0.38463827406511086,0.4166666666666667,12,0.03202839260155582
fifa_ranking_only,all,"(0.4,0.5]",0.45251188955050337,0.42424242424242425,66,-0.02826946530807911
fifa_ranking_only,all,"(0.5,0.6]",0.5396469286524953,0.5416666666666666,48,0.002019738014171324
fifa_ranking_only,all,"(0.6,0.7]",0.6578350267219456,0.5,24,-0.1578350267219456
fifa_ranking_only,all,"(0.7,0.8]",0.7574533896173447,0.6666666666666666,18,-0.09078672295067802
fifa_ranking_only,all,"(0.8,0.9]",0.8450469408154739,0.5263157894736842,19,-0.31873115134178975
fifa_ranking_only,all,"(0.9,1.0]",0.9171510625959088,0.8,5,-0.1171510625959088
historical_class_frequency,all,"(0.0,0.1]",,,0,
historical_class_frequency,all,"(0.1,0.2]",,,0,
historical_class_frequency,all,"(0.2,0.3]",,,0,
historical_class_frequency,all,"(0.3,0.4]",,,0,
historical_class_frequency,all,"(0.4,0.5]",0.49249004626236087,0.4270833333333333,192,-0.06540671292902756
historical_class_frequency,all,"(0.5,0.6]",,,0,
historical_class_frequency,all,"(0.6,0.7]",,,0,
historical_class_frequency,all,"(0.7,0.8]",,,0,
historical_class_frequency,all,"(0.8,0.9]",,,0,
historical_class_frequency,all,"(0.9,1.0]",,,0,
market_blend,all,"(0.0,0.1]",,,0,
market_blend,all,"(0.1,0.2]",,,0,
market_blend,all,"(0.2,0.3]",,,0,
market_blend,all,"(0.3,0.4]",0.3745607196209628,0.28125,32,-0.09331071962096282
market_blend,all,"(0.4,0.5]",0.45489090636466245,0.5652173913043478,46,0.11032648493968533
market_blend,all,"(0.5,0.6]",0.5466363512530374,0.5813953488372093,43,0.03475899758417189
market_blend,all,"(0.6,0.7]",0.6485756042697227,0.6,40,-0.04857560426972274
market_blend,all,"(0.7,0.8]",0.7459575387527311,0.7368421052631579,19,-0.009115433489573221
market_blend,all,"(0.8,0.9]",0.8302536859514555,0.75,8,-0.08025368595145554
market_blend,all,"(0.9,1.0]",,,0,
official_model,all,"(0.0,0.1]",,,0,
official_model,all,"(0.1,0.2]",,,0,
official_model,all,"(0.2,0.3]",,,0,
official_model,all,"(0.3,0.4]",0.3805064123744447,0.35,20,-0.030506412374444736
official_model,all,"(0.4,0.5]",0.4478280269790466,0.38235294117647056,68,-0.06547508580257605
official_model,all,"(0.5,0.6]",0.5499863925104225,0.5490196078431373,51,-0.0009667846672851699
official_model,all,"(0.6,0.7]",0.6520630498758141,0.6486486486486487,37,-0.003414401227165409
official_model,all,"(0.7,0.8]",0.7439779342928066,0.8666666666666667,15,0.12268873237386013
official_model,all,"(0.8,0.9]",0.8765353557135449,0.0,1,-0.8765353557135449
official_model,all,"(0.9,1.0]",,,0,
poisson_goal_model,all,"(0.0,0.1]",,,0,
poisson_goal_model,all,"(0.1,0.2]",,,0,
poisson_goal_model,all,"(0.2,0.3]",,,0,
poisson_goal_model,all,"(0.3,0.4]",0.3801363817615787,0.24,25,-0.14013638176157872
poisson_goal_model,all,"(0.4,0.5]",0.4555051758026115,0.42028985507246375,69,-0.03521532073014777
poisson_goal_model,all,"(0.5,0.6]",0.5459810600321482,0.43333333333333335,60,-0.11264772669881484
poisson_goal_model,all,"(0.6,0.7]",0.644062842555702,0.5454545454545454,22,-0.0986082971011566
poisson_goal_model,all,"(0.7,0.8]",0.7313492060520141,0.4375,16,-0.29384920605201414
poisson_goal_model,all,"(0.8,0.9]",,,0,
poisson_goal_model,all,"(0.9,1.0]",,,0,
random_uniform,all,"(0.0,0.1]",,,0,
random_uniform,all,"(0.1,0.2]",,,0,
random_uniform,all,"(0.2,0.3]",,,0,
random_uniform,all,"(0.3,0.4]",0.3333333333333333,0.359375,192,0.026041666666666685
random_uniform,all,"(0.4,0.5]",,,0,
random_uniform,all,"(0.5,0.6]",,,0,
random_uniform,all,"(0.6,0.7]",,,0,
random_uniform,all,"(0.7,0.8]",,,0,
random_uniform,all,"(0.8,0.9]",,,0,
random_uniform,all,"(0.9,1.0]",,,0,
rolling_form_only,all,"(0.0,0.1]",,,0,
rolling_form_only,all,"(0.1,0.2]",,,0,
rolling_form_only,all,"(0.2,0.3]",,,0,
rolling_form_only,all,"(0.3,0.4]",0.38115750838947304,0.37142857142857144,35,-0.009728936960901602
rolling_form_only,all,"(0.4,0.5]",0.4447675521397132,0.5135135135135135,74,0.06874596137380029
rolling_form_only,all,"(0.5,0.6]",0.5430431134658112,0.48,50,-0.06304311346581126
rolling_form_only,all,"(0.6,0.7]",0.6414520630350734,0.5454545454545454,22,-0.09599751758052799
rolling_form_only,all,"(0.7,0.8]",0.7477875720584105,0.7272727272727273,11,-0.020514844785683217
rolling_form_only,all,"(0.8,0.9]",,,0,
rolling_form_only,all,"(0.9,1.0]",,,0,
